"","MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice","ID"
"47",60,"RL",58,16770,"Pave",NA,"IR2","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",30,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1195,1195,"GasA","Gd","Y","SBrkr",1195,644,0,1839,0,0,2,1,4,1,"TA",7,"Typ",0,NA,"Attchd",1998,"Fin",2,486,"TA","TA","Y",0,81,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",221000,47
"48",50,"RL",56,14720,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","1.5Fin",8,5,1995,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",579,"Gd","TA","PConc","Gd","TA","Av","GLQ",816,"Unf",0,1217,2033,"GasA","Ex","Y","SBrkr",2053,1185,0,3238,1,0,2,1,4,1,"Gd",9,"Typ",1,"Ex","Attchd",1996,"Fin",3,666,"TA","TA","Y",283,86,0,0,0,0,NA,NA,NA,0,3,2010,"WD","Normal",410000,48
"49",20,"RL",73,8987,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",226,"Gd","TA","PConc","Gd","TA",NA,"Unf",0,"Unf",0,1595,1595,"GasA","Ex","Y","SBrkr",1595,0,0,1595,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"RFn",3,880,"TA","TA","Y",144,0,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal",221500,49
"50",20,"FV",92,9215,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2009,2010,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1218,1218,"GasA","Ex","Y","SBrkr",1218,0,0,1218,0,0,2,0,2,1,"Gd",4,"Typ",0,NA,"Attchd",2009,"RFn",2,676,"TA","TA","Y",0,136,0,0,0,0,NA,NA,NA,0,4,2010,"New","Partial",204500,50
"51",60,"FV",72,8640,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",24,"Unf",0,732,756,"GasA","Ex","Y","SBrkr",764,783,0,1547,0,0,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",2009,"Unf",2,614,"TA","TA","Y",169,45,0,0,0,0,NA,NA,NA,0,6,2010,"Con","Normal",215200,51
"52",20,"FV",75,9000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",36,"Gd","TA","PConc","Gd","TA","Av","GLQ",1078,"Unf",0,488,1566,"GasA","Ex","Y","SBrkr",1566,0,0,1566,1,0,2,0,3,1,"Gd",7,"Typ",0,NA,"Attchd",2008,"RFn",2,750,"TA","TA","Y",144,168,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",262500,52
"53",60,"FV",100,12552,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",222,"Unf",0,769,991,"GasA","Ex","Y","SBrkr",991,956,0,1947,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2004,"RFn",2,678,"TA","TA","Y",0,136,0,0,0,0,NA,"GdWo",NA,0,5,2010,"WD","Normal",254900,53
"54",20,"FV",84,10440,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","1Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No","GLQ",1414,"Unf",0,54,1468,"GasA","Ex","Y","SBrkr",1468,0,0,1468,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"Fin",2,528,"TA","TA","Y",0,102,0,0,216,0,NA,NA,NA,0,5,2010,"WD","Normal",271500,54
"55",60,"RL",70,11920,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",122,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,831,831,"GasA","Ex","Y","SBrkr",831,828,0,1659,0,0,2,1,3,1,"Gd",8,"Typ",0,NA,"Attchd",2004,"RFn",2,484,"TA","TA","Y",144,68,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",181000,55
"56",60,"RL",NA,8880,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1994,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",695,"Unf",0,253,948,"GasA","Ex","Y","SBrkr",1222,888,0,2110,1,0,2,1,3,1,"Gd",8,"Typ",2,"Fa","Attchd",1994,"RFn",2,463,"TA","TA","Y",0,130,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal",205000,56
"57",120,"RL",55,7892,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1979,1979,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,918,918,"GasA","TA","Y","SBrkr",918,0,0,918,0,0,2,0,2,1,"TA",5,"Typ",1,"TA","Attchd",1979,"Unf",1,264,"TA","TA","Y",28,0,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",99500,57
"58",120,"RL",50,7175,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1984,1984,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",623,"LwQ",121,0,744,"GasA","TA","Y","SBrkr",752,0,0,752,1,0,1,0,2,1,"TA",4,"Typ",0,NA,"Attchd",1984,"Unf",1,264,"TA","TA","Y",353,0,0,0,90,0,NA,"MnPrv",NA,0,2,2010,"WD","Normal",125000,58
"59",20,"RL",81,9672,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story",6,5,1984,1985,"Hip","CompShg","HdBoard","Plywood","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",338,"Unf",0,702,1040,"GasA","TA","Y","SBrkr",1097,0,0,1097,0,0,2,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1986,"Unf",2,480,"TA","TA","Y",0,0,0,0,0,0,NA,"GdPrv",NA,0,5,2010,"WD","Normal",152000,59
"60",30,"RH",70,9800,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Feedr","Norm","1Fam","1Story",5,5,1920,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Fa","BrkTil","TA","TA","No","Unf",0,"Unf",0,816,816,"GasA","TA","N","FuseA",1012,0,0,1012,0,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1920,"Unf",1,429,"TA","TA","Y",121,0,80,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",67500,60
"61",90,"RM",68,8930,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","Duplex","1.5Fin",6,5,1978,1978,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","TA","Y","SBrkr",1318,584,0,1902,0,0,2,0,4,2,"TA",8,"Typ",0,NA,"Attchd",1978,"Unf",2,539,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",112000,61
"62",85,"RL",88,11782,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SFoyer",5,7,1961,1995,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",899,"Unf",0,210,1109,"GasA","TA","Y","SBrkr",1155,0,0,1155,1,0,1,0,3,1,"Gd",6,"Min2",0,NA,"Detchd",1987,"Unf",2,576,"TA","TA","Y",192,0,0,0,0,0,NA,"MnPrv","Shed",400,6,2010,"WD","Normal",148000,62
"63",20,"RL",65,8450,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",5,8,1965,2009,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","GLQ",553,"BLQ",117,224,894,"GasA","Ex","Y","SBrkr",894,0,0,894,1,0,1,0,3,1,"TA",5,"Typ",1,"Gd","Detchd",1973,"Unf",1,336,"TA","TA","Y",416,144,0,0,0,0,NA,"MnPrv",NA,0,4,2010,"WD","Normal",138500,63
"64",20,"RL",75,7500,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,5,1963,1963,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",824,"Unf",0,216,1040,"GasA","Fa","Y","SBrkr",1040,0,0,1040,1,0,1,1,3,1,"TA",5,"Typ",0,NA,"Attchd",1963,"Fin",1,308,"TA","TA","Y",0,0,220,0,0,0,NA,"MnPrv",NA,0,6,2010,"WD","Normal",133000,64
"65",20,"RL",NA,6897,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,8,1962,2010,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",659,"Unf",0,381,1040,"GasA","Ex","Y","SBrkr",1040,0,0,1040,1,0,1,1,3,1,"TA",6,"Typ",0,NA,"Detchd",1962,"Unf",1,260,"TA","TA","Y",0,104,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",127000,65
"66",20,"RL",39,15410,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","RRNe","Norm","1Fam","1Story",6,6,1974,2002,"Hip","CompShg","Plywood","Plywood","BrkCmn",250,"TA","Gd","CBlock","TA","TA","Gd","BLQ",126,"GLQ",859,223,1208,"GasA","Ex","Y","SBrkr",1494,0,0,1494,1,0,2,0,3,1,"TA",7,"Typ",2,"Fa","Attchd",1974,"Fin",2,461,"TA","TA","Y",296,0,186,0,0,0,NA,"GdPrv",NA,0,4,2010,"WD","Abnorml",169000,66
"67",60,"RL",107,10186,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",674,"Unf",0,76,750,"GasA","Ex","Y","SBrkr",1061,862,0,1923,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1992,"RFn",2,564,"TA","TA","Y",240,39,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",190000,67
"68",60,"RL",85,13143,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1993,1993,"Gable","CompShg","HdBoard","ImStucc","BrkFace",504,"Gd","TA","PConc","Gd","TA","No","LwQ",250,"GLQ",981,0,1231,"GasA","Ex","Y","SBrkr",1251,1098,0,2349,1,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1993,"RFn",3,762,"TA","TA","Y",32,130,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",362500,68
"69",60,"RL",88,11134,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1992,1993,"Gable","CompShg","HdBoard","HdBoard","BrkFace",180,"Gd","TA","PConc","Gd","TA","No","GLQ",1129,"Unf",0,261,1390,"GasA","Ex","Y","SBrkr",1402,823,0,2225,1,0,2,1,4,1,"Gd",7,"Typ",1,"TA","Attchd",1992,"RFn",3,713,"TA","TA","Y",198,30,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",285000,69
"70",120,"FV",25,4835,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2004,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Ex","TA","Av","GLQ",1298,"Unf",0,190,1488,"GasA","Ex","Y","SBrkr",1488,0,0,1488,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2004,"Fin",2,506,"TA","TA","Y",168,50,0,0,0,0,NA,NA,NA,0,3,2010,"WD","Normal",260000,70
"71",160,"FV",39,3515,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,840,840,"GasA","Ex","Y","SBrkr",840,840,0,1680,0,0,2,1,2,1,"Gd",3,"Typ",0,NA,"Attchd",2004,"RFn",2,588,"TA","TA","Y",0,111,0,0,0,0,NA,NA,NA,0,1,2010,"WD","Normal",190000,71
"72",160,"FV",30,3215,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2004,2004,"Gable","CompShg","MetalSd","MetalSd","BrkFace",120,"Gd","TA","PConc","Gd","TA","Av","GLQ",280,"Unf",0,320,600,"GasA","Ex","Y","SBrkr",600,600,0,1200,0,0,2,1,2,1,"Gd",4,"Typ",0,NA,"Detchd",2004,"RFn",2,480,"TA","TA","Y",0,172,0,0,0,0,NA,NA,NA,0,4,2010,"ConLD","Normal",155000,72
"73",160,"FV",30,3182,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2004,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,600,600,"GasA","Ex","Y","SBrkr",600,600,0,1200,0,0,2,1,2,1,"Gd",4,"Typ",0,NA,"Detchd",2004,"RFn",2,480,"TA","TA","Y",0,172,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",151000,73
"74",160,"FV",24,2544,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",216,"Gd","TA","PConc","Gd","TA","No","GLQ",376,"Unf",0,224,600,"GasA","Ex","Y","SBrkr",600,636,0,1236,1,0,2,1,2,1,"Gd",4,"Typ",0,NA,"Detchd",2005,"RFn",2,480,"TA","TA","Y",0,166,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal",152000,74
"75",20,"FV",NA,4403,"Pave",NA,"IR2","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2009,2009,"Gable","CompShg","MetalSd","MetalSd","Stone",432,"Ex","TA","PConc","Ex","TA","Av","GLQ",578,"Unf",0,892,1470,"GasA","Ex","Y","SBrkr",1478,0,0,1478,1,0,2,1,2,1,"Gd",7,"Typ",1,"Gd","Attchd",2009,"Fin",2,484,"TA","TA","Y",0,144,0,0,0,0,NA,NA,NA,0,6,2010,"New","Partial",222000,75
"76",160,"FV",NA,2117,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",216,"Gd","TA","PConc","Gd","TA","No","GLQ",378,"Unf",0,378,756,"GasA","Ex","Y","SBrkr",769,804,0,1573,0,0,2,1,3,1,"Gd",5,"Typ",0,NA,"Detchd",2000,"Unf",2,440,"TA","TA","Y",0,32,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",177500,76
"77",160,"FV",NA,2980,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",1159,"Gd","TA","PConc","Gd","TA","No","GLQ",466,"Unf",0,290,756,"GasA","Ex","Y","SBrkr",756,756,0,1512,1,0,2,1,2,1,"Gd",5,"Typ",0,NA,"Detchd",2000,"Unf",2,440,"TA","TA","Y",0,32,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal",177000,77
"78",160,"FV",24,2572,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,1999,1999,"Hip","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","ALQ",604,"Unf",0,92,696,"GasA","Ex","Y","SBrkr",696,720,0,1416,1,0,2,1,3,1,"Gd",6,"Typ",0,NA,"Detchd",1999,"Unf",2,484,"TA","TA","Y",0,44,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal",155000,78
"79",20,"FV",57,12853,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2010,2010,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Ex","Po","No","GLQ",1032,"Unf",0,610,1642,"GasA","Ex","Y","SBrkr",1418,0,0,1418,1,0,1,1,1,1,"Gd",6,"Typ",1,"Gd","Attchd",2010,"RFn",3,852,"TA","TA","Y",160,192,0,224,0,0,NA,NA,NA,0,4,2010,"New","Partial",267916,79
"80",60,"FV",68,7379,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",484,"Unf",0,491,975,"GasA","Ex","Y","SBrkr",975,873,0,1848,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",2000,"RFn",2,592,"TA","TA","Y",280,184,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",254000,80
"81",120,"RL",30,4420,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Greens","Norm","Norm","TwnhsE","1Story",8,5,1980,1980,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","CBlock","Gd","TA","Gd","GLQ",728,"Unf",0,0,728,"GasA","TA","Y","SBrkr",788,0,0,788,1,0,1,0,1,1,"Gd",3,"Typ",1,"TA","Detchd",1980,"Fin",2,484,"TA","TA","Y",133,42,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",155000,81
"82",120,"RL",40,3880,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Greens","Norm","Norm","Twnhs","1Story",8,6,1978,1978,"Gable","CompShg","Wd Sdng","Plywood","None",0,"Gd","TA","CBlock","Gd","TA","Gd","GLQ",1052,"Unf",0,174,1226,"GasA","TA","Y","SBrkr",1226,0,0,1226,1,0,1,0,1,1,"Gd",4,"Typ",1,"TA","Attchd",1978,"Fin",2,484,"TA","TA","Y",223,78,0,0,0,0,NA,NA,NA,0,1,2010,"WD","Normal",206000,82
"83",60,"RL",NA,13517,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","RRAe","Norm","1Fam","2Story",6,8,1976,2005,"Gable","CompShg","HdBoard","Plywood","BrkFace",289,"Gd","TA","CBlock","TA","TA","No","GLQ",533,"Unf",0,192,725,"GasA","Ex","Y","SBrkr",725,754,0,1479,0,0,2,1,3,1,"Gd",6,"Typ",0,NA,"Attchd",1976,"RFn",2,475,"TA","TA","Y",0,44,0,0,0,0,NA,NA,NA,0,3,2010,"WD","Normal",130500,83
"84",20,"FV",80,8000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",833,"Unf",0,659,1492,"GasA","Ex","Y","SBrkr",1492,0,0,1492,1,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2002,"RFn",2,596,"TA","TA","Y",277,137,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",230000,84
"85",20,"RL",NA,10456,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,1967,1967,"Hip","CompShg","HdBoard","HdBoard","BrkFace",120,"TA","TA","CBlock","TA","TA","No","GLQ",506,"Unf",0,1323,1829,"GasA","Gd","Y","SBrkr",1829,0,0,1829,1,0,2,0,4,1,"TA",8,"Typ",0,NA,"Attchd",1967,"RFn",2,535,"TA","TA","Y",0,76,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal",218500,85
"86",60,"RL",80,10791,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,5,1993,1993,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",1137,"Unf",0,143,1280,"GasA","Ex","Y","SBrkr",1280,1215,0,2495,1,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1993,"Unf",2,660,"TA","TA","Y",224,32,0,0,0,0,NA,NA,NA,0,3,2010,"WD","Normal",243500,86
"87",20,"RL",NA,10603,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1977,2001,"Gable","CompShg","Plywood","Plywood","BrkFace",28,"TA","TA","PConc","TA","TA","Mn","ALQ",1200,"Unf",0,410,1610,"GasA","Gd","Y","SBrkr",1610,0,0,1610,1,0,2,0,3,1,"Gd",6,"Typ",2,"TA","Attchd",1977,"RFn",2,480,"TA","TA","Y",168,68,0,0,0,0,NA,NA,NA,0,2,2010,"WD","Normal",205000,87
"88",50,"RL",NA,18837,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1.5Fin",6,5,1978,1978,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","Gd","TA","Mn","ALQ",687,"LwQ",46,491,1224,"GasA","TA","Y","SBrkr",1287,604,0,1891,0,1,3,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1978,"RFn",2,678,"TA","TA","Y",0,69,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",212500,88
"89",60,"RL",80,10421,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,5,1988,1988,"Gable","CompShg","HdBoard","HdBoard","BrkFace",42,"TA","TA","CBlock","Gd","TA","No","GLQ",394,"Unf",0,586,980,"GasA","TA","Y","SBrkr",980,734,0,1714,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1988,"Unf",2,496,"TA","TA","Y",228,66,156,0,0,0,NA,"MnPrv","Shed",500,3,2010,"WD","Normal",196500,89
"90",20,"RL",78,9360,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1972,2006,"Hip","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",982,"Unf",0,179,1161,"GasA","TA","Y","SBrkr",1381,0,0,1381,1,0,1,1,3,1,"Gd",5,"Typ",1,"TA","Attchd",1972,"RFn",2,676,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,3,2010,"WD","Normal",197500,90
"91",20,"RL",80,9600,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Hip","CompShg","VinylSd","VinylSd","BrkFace",172,"TA","TA","CBlock","TA","TA","No","Rec",698,"Unf",0,534,1232,"GasA","TA","Y","SBrkr",1232,0,0,1232,1,0,1,1,3,1,"TA",6,"Typ",0,NA,"Attchd",1966,"RFn",2,490,"TA","TA","Y",0,224,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",142250,91
"92",20,"RL",NA,9790,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","1Story",6,5,1963,1963,"Hip","CompShg","HdBoard","HdBoard","BrkFace",451,"TA","TA","CBlock","TA","TA","No","ALQ",569,"Rec",81,678,1328,"GasA","TA","Y","SBrkr",1328,0,0,1328,1,0,1,1,3,1,"TA",6,"Typ",2,"Gd","Attchd",1963,"Unf",2,528,"TA","TA","Y",0,26,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",143000,92
"93",20,"RL",77,9320,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1959,1959,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",569,"Unf",0,381,950,"GasA","Fa","Y","SBrkr",1225,0,0,1225,1,0,1,1,3,1,"TA",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",352,0,0,0,0,0,NA,NA,"Shed",400,1,2010,"WD","Normal",128950,93
"94",20,"RL",90,9900,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","BLQ",1059,"Unf",0,150,1209,"GasA","Gd","Y","SBrkr",1209,0,0,1209,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1966,"RFn",2,504,"TA","TA","Y",0,0,120,0,0,0,NA,NA,NA,0,4,2010,"ConLD","Normal",159000,94
